year,month,day,hour,P,T,RH,RPH,WD,WV,WV1,WV2
2008,9,11,14,726.2,7.3,86,0,190,1.6,-0.984807763,-0.173648122
2008,9,11,15,725.9,5.6,92,0,0,0.2,1,0
2008,9,11,16,725.8,7.1,85,0,0,0,1,0
2008,9,11,17,725.5,6.7,81,0,199,2.8,-0.945518595,-0.325568098
2008,9,11,18,725.3,9,20,0,226,3.7,-0.694658419,-0.719339754
2008,9,11,19,725,9.7,14,0,250,3.1,-0.342020213,-0.939692595
2008,9,11,20,724.9,8.4,31,0,273,4.3,0.052335875,-0.998629539
2008,9,11,21,724.9,8.2,38,0,279,5.5,0.156434383,-0.987688354
2008,9,11,22,724.6,8.1,24,0,299,4.5,0.484809542,-0.87461975
2008,9,11,23,725,8.6,20,0,357,3.8,0.998629529,-0.052336062
2008,9,12,0,725.2,11.2,30,0,40,0.8,0.766044451,0.642787601
2008,9,12,1,725.3,13.2,41,0,38,1.7,0.788010761,0.615661466
2008,9,12,2,725.8,10.2,69,0,196,1.9,-0.961261712,-0.2756373
2008,9,12,3,726.1,11.8,68,0,175,1,-0.996194694,0.087155795
2008,9,12,4,726,14,64,0,61,0.9,0.484809636,0.874619698
2008,9,12,5,725.7,14.9,57,0,54,2.2,0.587785265,0.809016985
2008,9,12,6,725.2,15.4,46,0,48,3.4,0.669130617,0.743144816
2008,9,12,7,724.9,14.7,65,0,62,3.5,0.469471579,0.882947584
2008,9,12,8,724.7,13.1,75,0,50,3.9,0.642787621,0.766044434
2008,9,12,9,724.7,11.6,80,0,56,2.7,0.559192917,0.829037563
2008,9,12,10,724.6,10.5,84,0,63,2.2,0.453990516,0.891006516
2008,9,12,11,724.7,8.3,92,0,63,3.3,0.453990516,0.891006516
2008,9,12,12,724.7,8.9,88,0,130,1.5,-0.64278758,0.766044468
2008,9,12,13,725.2,9.2,78,0,75,1.4,0.258819067,0.965925821
2008,9,12,14,725.4,8.6,89,0,190,1.5,-0.984807763,-0.173648122
2008,9,12,15,725.5,8.6,87,0,211,3.3,-0.857167333,-0.515038021
2008,9,12,16,725.3,8.3,88,0,189,1.2,-0.987688349,-0.156434409
2008,9,12,17,725.1,8.1,68,0,170,2.5,-0.984807744,0.173648228
2008,9,12,18,724.7,8,49,0,195,4.1,-0.965925841,-0.258818989
2008,9,12,19,724.5,8,69,0,202,6.3,-0.927183877,-0.374606538
2008,9,12,20,724.4,7.4,84,0,197,5.4,-0.956304773,-0.292371649
2008,9,12,21,724.3,7.1,90,0,196,4.3,-0.961261712,-0.2756373
2008,9,12,22,724.4,7.6,64,0,195,4.1,-0.965925841,-0.258818989
2008,9,12,23,724.9,7.6,68,0,187,3.3,-0.992546158,-0.121869288
2008,9,13,0,725.1,7.7,93,0,192,3.8,-0.978147613,-0.207911635
2008,9,13,1,725.6,9.7,81,0,197,2.5,-0.956304773,-0.292371649
2008,9,13,2,726.1,10.9,68,0,216,2.1,-0.809017032,-0.5877852
2008,9,13,3,726.2,11.5,63,0,219,2.3,-0.777146002,-0.62932034
2008,9,13,4,726,12.6,66,0,220,2.4,-0.766044485,-0.64278756
2008,9,13,5,725.8,13.7,63,0,227,2.4,-0.681998409,-0.731353656
2008,9,13,6,725.6,12.5,73,0,230,3,-0.642787662,-0.766044399
2008,9,13,7,725.3,13.5,64,0,226,3.4,-0.694658419,-0.719339754
2008,9,13,8,724.7,14,64,0,172,1.4,-0.990268062,0.139173152
2008,9,13,9,725,13.9,73,0,90,1.3,2.67949E-08,1
2008,9,13,10,724.8,12.7,80,0,48,2.3,0.669130617,0.743144816
2008,9,13,11,725,10.3,80,0,185,2,-0.996194703,-0.087155688
2008,9,13,12,725.4,8.9,88,0,182,0.9,-0.999390829,-0.034899443
2008,9,13,13,726,8.7,91,0,206,7.1,-0.898794073,-0.438371092
2008,9,13,14,726.3,8.5,93,0,204,7.7,-0.913545482,-0.406736588
2008,9,13,15,726.3,8.3,95,0,208,8.6,-0.882947622,-0.469471508
2008,9,13,16,726.3,8.3,99,0,209,8.8,-0.874619737,-0.484809566
2008,9,13,17,726.1,8.2,99,0,206,8.3,-0.898794073,-0.438371092
2008,9,13,18,725.9,7.7,99,0,210,5.4,-0.866025435,-0.499999946
2008,9,13,19,725.8,7.3,99,0,210,5.8,-0.866025435,-0.499999946
2008,9,13,20,725.6,7.9,89,0,210,3.6,-0.866025435,-0.499999946
2008,9,13,21,725.5,8.9,83,0,266,3.1,-0.069756553,-0.997564045
2008,9,13,22,725.8,9.3,80,0,260,2.5,-0.173648254,-0.98480774
2008,9,13,23,726,8.2,89,0,286,1.8,0.275637274,-0.961261719
2008,9,14,0,726.6,10.9,78,0,22,2,0.927183857,0.374606587
2008,9,14,1,726.8,13.4,68,0,25,2,0.90630779,0.422618255
2008,9,14,2,727.3,14.9,66,0,51,1.9,0.629320403,0.777145952
2008,9,14,3,727.4,15.3,69,0,72,1.5,0.309017015,0.95105651
2008,9,14,4,727.1,14,77,0,104,1.3,-0.241921866,0.970295734
2008,9,14,5,726.7,16.4,60,0,82,2.2,0.139173125,0.990268065
2008,9,14,6,726.4,14.1,79,0,303,0.5,0.544638959,-0.838670617
2008,9,14,7,725.9,14.8,69,0,73,2.3,0.292371726,0.95630475
2008,9,14,8,726,12.3,75,0,66,4.6,0.406736661,0.91354545
2008,9,14,9,725.6,11.5,97,0,58,4,0.529919279,0.848048087
2008,9,14,10,725.6,10.3,99,1,85,4.4,0.087155768,0.996194696
2008,9,14,11,725.8,10.8,85,0,100,2.8,-0.173648148,0.984807758
2008,9,14,12,726.3,11,71,0,95,2.4,-0.087155715,0.996194701
2008,9,14,13,727.2,11.4,60,0,194,1.1,-0.97029574,-0.24192184
2008,9,14,14,727.1,9.7,99,0,58,3.3,0.529919279,0.848048087
2008,9,14,15,727.2,10.5,57,0,128,4.6,-0.615661445,0.788010777
2008,9,14,16,726.9,10.2,60,0,172,2.9,-0.990268062,0.139173152
2008,9,14,17,726.8,9.6,94,0,201,3.3,-0.933580448,-0.358367894
2008,9,14,18,726.7,9.6,99,0,209,2.6,-0.874619737,-0.484809566
2008,9,14,19,726.1,9.2,99,0,218,2.9,-0.788010794,-0.615661424
2008,9,14,20,725.8,9.6,62,0,174,3.8,-0.99452189,0.104528515
2008,9,14,21,725.5,9.7,59,0,166,2,-0.970295714,0.241921944
2008,9,14,22,725.7,10.3,56,0,122,5.3,-0.529919233,0.848048115
2008,9,14,23,725.7,9.8,60,0,124,5,-0.559192873,0.829037593
2008,9,15,0,725.8,10.5,54,0,123,3.8,-0.544639004,0.838670588
2008,9,15,1,726.1,11.2,52,0,110,3.3,-0.342020113,0.939692632
2008,9,15,2,726.2,11.2,61,0,144,3.2,-0.809016969,0.587785287
2008,9,15,3,726.4,10.9,77,0,156,2,-0.913545439,0.406736686
2008,9,15,4,726.3,12,77,0,230,1.7,-0.642787662,-0.766044399
2008,9,15,5,726,10.2,95,0,237,2.8,-0.544639094,-0.83867053
2008,9,15,6,725.6,10.4,89,0,235,3.6,-0.573576494,-0.819152004
2008,9,15,7,724.9,10.7,78,0,232,4.5,-0.61566153,-0.788010711
2008,9,15,8,724.6,10.8,80,0,243,2.1,-0.453990564,-0.891006491
2008,9,15,9,724.5,12.2,75,0,44,2.6,0.719339809,0.694658361
2008,9,15,10,724.2,10.4,93,0,51,3.7,0.629320403,0.777145952
2008,9,15,11,724.2,9.5,99,0,62,2.6,0.469471579,0.882947584
2008,9,15,12,724.8,9.4,99,0,126,2.2,-0.587785222,0.809017016
2008,9,15,13,725.4,9.1,97,0,189,1.4,-0.987688349,-0.156434409
2008,9,15,14,725.4,9.4,77,0,135,4.1,-0.707106753,0.70710681
2008,9,15,15,725.2,9.8,67,0,169,3.8,-0.981627174,0.190809045
2008,9,15,16,725.2,9.6,67,0,186,1.9,-0.994521901,-0.104528408
2008,9,15,17,724.9,9.7,64,0,164,1.1,-0.961261682,0.275637403
2008,9,15,18,724.5,9.4,60,0,182,2.4,-0.999390829,-0.034899443
2008,9,15,19,724.1,9.7,60,0,172,3.5,-0.990268062,0.139173152
2008,9,15,20,723.7,9.3,61,0,195,2.9,-0.965925841,-0.258818989
2008,9,15,21,723.6,9.2,63,0,200,2.9,-0.939692641,-0.342020087
2008,9,15,22,723.5,9.1,55,0,191,2.9,-0.981627194,-0.19080894
2008,9,15,23,723.5,9.5,58,0,182,2.9,-0.999390829,-0.034899443
2008,9,16,0,723.9,10.7,53,0,135,1.8,-0.707106753,0.70710681
2008,9,16,1,724.1,10.9,57,0,214,0.3,-0.829037608,-0.559192851
2008,9,16,2,724.3,11.4,61,0,102,1.3,-0.207911661,0.978147607
2008,9,16,3,724.5,13.3,60,0,268,0.4,-0.034899576,-0.999390824
2008,9,16,4,724.4,12.3,65,0,244,1.6,-0.438371212,-0.898794014
2008,9,16,5,724.2,12.7,61,0,271,0.8,0.017452326,-0.999847697
2008,9,16,6,723.9,13.4,67,0,193,0.4,-0.974370078,-0.224950998
2008,9,16,7,723.5,12.7,78,0,23,0.6,0.920504856,0.390731122
2008,9,16,8,723.3,11.3,75,0,74,0.9,0.275637377,0.96126169
2008,9,16,9,723.1,10.5,73,0,86,1.4,0.069756499,0.997564048
2008,9,16,10,723.3,10.4,89,0,200,0.4,-0.939692641,-0.342020087
2008,9,16,11,723.5,9.3,96,0,237,2.5,-0.544639094,-0.83867053
2008,9,16,12,723.7,8.6,99,0,194,3,-0.97029574,-0.24192184
2008,9,16,13,724.2,8.2,99,0,203,2.9,-0.920504877,-0.390731073
2008,9,16,14,724.4,7.5,99,0,203,3.9,-0.920504877,-0.390731073
2008,9,16,15,724.4,7.5,98,0,209,3.9,-0.874619737,-0.484809566
2008,9,16,16,724.4,8.8,76,0,224,4.6,-0.719339847,-0.694658322
2008,9,16,17,724.3,9.4,64,0,261,3.4,-0.156434542,-0.987688328
2008,9,16,18,724.2,10,59,0,262,2.1,-0.139173178,-0.990268058
2008,9,16,19,723.9,9.6,63,0,288,1.5,0.309016913,-0.951056543
2008,9,16,20,723.9,9.9,49,0,39,1.7,0.777145969,0.629320382
2008,9,16,21,724.1,9.7,44,0,23,1.4,0.920504856,0.390731122
2008,9,16,22,724.2,9.1,52,0,35,1.6,0.81915205,0.573576428
2008,9,16,23,724.4,9.2,53,0,20,4.1,0.939692623,0.342020138
2008,9,17,0,724.7,10.5,64,0,44,4.4,0.719339809,0.694658361
2008,9,17,1,724.9,11.9,60,0,45,4.1,0.707106791,0.707106772
2008,9,17,2,725.4,13.1,56,0,50,3.5,0.642787621,0.766044434
2008,9,17,3,725.8,13.9,58,0,48,3.9,0.669130617,0.743144816
2008,9,17,4,725.9,13.6,58,0,56,4.1,0.559192917,0.829037563
2008,9,17,5,725.5,14.9,49,0,62,4,0.469471579,0.882947584
2008,9,17,6,725,15.2,56,0,71,4.1,0.325568174,0.945518569
2008,9,17,7,724.8,14.8,56,0,69,4.8,0.358367969,0.933580419
2008,9,17,8,724.3,13.6,60,0,68,5.1,0.374606612,0.927183847
2008,9,17,9,724.1,12,64,0,69,6.4,0.358367969,0.933580419
2008,9,17,10,724.1,10.7,69,0,71,5.9,0.325568174,0.945518569
2008,9,17,11,724.1,9.6,74,0,77,6.2,0.224951077,0.97437006
2008,9,17,12,724.4,9,78,0,71,5.8,0.325568174,0.945518569
2008,9,17,13,724.7,8.6,73,0,78,5.1,0.207911714,0.978147596
2008,9,17,14,724.7,9.8,51,0,87,6.3,0.052335982,0.998629533
2008,9,17,15,724.6,9.5,49,0,85,5.2,0.087155768,0.996194696
2008,9,17,16,724.6,10,55,0,113,5.4,-0.390731098,0.920504867
2008,9,17,17,724.3,9.8,58,0,130,4.8,-0.64278758,0.766044468
2008,9,17,18,723.9,9.6,57,0,138,4.1,-0.743144798,0.669130637
2008,9,17,19,723.5,9.1,53,0,186,1.3,-0.994521901,-0.104528408
2008,9,17,20,723.2,8.9,47,0,135,3.8,-0.707106753,0.70710681
2008,9,17,21,723.1,8.6,55,0,92,2.5,-0.034899469,0.999390828
2008,9,17,22,723.1,8.3,49,0,103,1.6,-0.224951024,0.974370072
2008,9,17,23,723.3,8,58,0,104,2.3,-0.241921866,0.970295734
2008,9,18,0,723.3,9.4,56,0,63,2.4,0.453990516,0.891006516
2008,9,18,1,723.4,11,64,0,53,3.2,0.601815036,0.798635501
2008,9,18,2,723.6,11,73,0,75,2.9,0.258819067,0.965925821
2008,9,18,3,723.9,12.4,74,0,56,2.7,0.559192917,0.829037563
2008,9,18,4,723.3,12.9,75,0,56,2.3,0.559192917,0.829037563
2008,9,18,5,723,12.7,78,0,37,2.6,0.798635517,0.601815014
2008,9,18,6,722.7,15.1,58,0,191,1.5,-0.981627194,-0.19080894
2008,9,18,7,722.2,14.2,70,0,52,1.8,0.615661488,0.788010744
2008,9,18,8,721.8,13.5,76,0,45,3.2,0.707106791,0.707106772
2008,9,18,9,721.6,12.4,83,0,47,3.9,0.68199837,0.731353692
2008,9,18,10,722,9.9,94,0,66,3,0.406736661,0.91354545
2008,9,18,11,722.1,8.7,99,0,72,2.5,0.309017015,0.95105651
2008,9,18,12,722.4,8.3,99,0,91,1.9,-0.017452379,0.999847696
2008,9,18,13,723.1,9,88,0,187,4.2,-0.992546158,-0.121869288
2008,9,18,14,723.4,9.5,83,0,199,4.8,-0.945518595,-0.325568098
2008,9,18,15,723.5,9.6,80,0,196,4.6,-0.961261712,-0.2756373
2008,9,18,16,723.5,9.2,82,0,197,4.2,-0.956304773,-0.292371649
2008,9,18,17,723.6,8.5,99,0,197,7.1,-0.956304773,-0.292371649
2008,9,18,18,723.5,8.4,99,0,208,7.3,-0.882947622,-0.469471508
2008,9,18,19,723.2,7.8,94,0,197,7.6,-0.956304773,-0.292371649
2008,9,18,20,723.1,7.9,76,0,199,7.2,-0.945518595,-0.325568098
2008,9,18,21,722.9,9.1,74,0,201,7.4,-0.933580448,-0.358367894
2008,9,18,22,723,8.5,76,0,197,5.7,-0.956304773,-0.292371649
2008,9,18,23,723,8.2,78,0,184,4,-0.997564054,-0.069756419
2008,9,19,0,723.3,12.4,54,0,179,1.5,-0.999847694,0.01745246
2008,9,19,1,723.1,8,79,0,207,7,-0.891006552,-0.453990445
2008,9,19,2,723.2,12,63,0,163,3.4,-0.956304742,0.292371751
2008,9,19,3,723.3,13.3,69,0,200,2,-0.939692641,-0.342020087
2008,9,19,4,723.2,13.3,79,0,244,1.1,-0.438371212,-0.898794014
2008,9,19,5,723.1,16.1,72,0,42,0.9,0.743144834,0.669130597
2008,9,19,6,723,14.2,77,0,272,0.7,0.034899416,-0.99939083
2008,9,19,7,722.4,12.5,86,0,235,1.3,-0.573576494,-0.819152004
2008,9,19,8,722.4,12.5,88,0,213,1.1,-0.838670602,-0.544638982
2008,9,19,9,722.4,10.5,95,0,228,3.6,-0.669130657,-0.74314478
2008,9,19,10,722.5,9.9,99,0,214,2.9,-0.829037608,-0.559192851
2008,9,19,11,722.8,9.5,99,0,213,3.5,-0.838670602,-0.544638982
2008,9,19,12,723.3,9.5,99,0,214,3,-0.829037608,-0.559192851
2008,9,19,13,723.3,9,99,0,165,2.1,-0.965925814,0.258819093
2008,9,19,14,723.6,8.8,99,0,199,3.2,-0.945518595,-0.325568098
2008,9,19,15,723.2,8.5,99,0,218,5.5,-0.788010794,-0.615661424
2008,9,19,16,723,8.4,99,0,216,8.2,-0.809017032,-0.5877852
2008,9,19,17,722.4,8.5,99,0,219,9,-0.777146002,-0.62932034
2008,9,19,18,722.1,8.3,99,0,218,11,-0.788010794,-0.615661424
2008,9,19,19,721.7,8.8,99,0,219,11.1,-0.777146002,-0.62932034
2008,9,19,20,721.2,9.1,99,0,216,11.2,-0.809017032,-0.5877852
2008,9,19,21,721.2,9,99,0,212,10.7,-0.84804813,-0.529919211
2008,9,19,22,721.2,9.2,99,0,213,11.2,-0.838670602,-0.544638982
2008,9,19,23,721.2,9.2,99,0,221,11.4,-0.754709623,-0.656058979
2008,9,20,0,721.5,9.8,99,0,216,10.6,-0.809017032,-0.5877852
2008,9,20,1,721.7,9.9,99,0,222,9.3,-0.74314487,-0.669130557
2008,9,20,2,721.6,10,99,0,220,9.5,-0.766044485,-0.64278756
2008,9,20,3,721.6,10.4,99,0,214,7.1,-0.829037608,-0.559192851
2008,9,20,4,721.2,10.7,99,0,216,8.3,-0.809017032,-0.5877852
2008,9,20,5,720.7,11,99,0,215,8,-0.819152081,-0.573576384
2008,9,20,6,720.5,11.2,99,0,198,6.3,-0.951056535,-0.309016938
2008,9,20,7,719.8,11.3,99,0,214,7.6,-0.829037608,-0.559192851
2008,9,20,8,719.4,11.5,99,0,208,7.1,-0.882947622,-0.469471508
2008,9,20,9,719.6,11.5,99,0,181,5.3,-0.999847696,-0.017452353
2008,9,20,10,719.3,11.5,99,0,185,5.8,-0.996194703,-0.087155688
2008,9,20,11,719.3,11.5,99,0,175,5.9,-0.996194694,0.087155795
2008,9,20,12,719.5,11.5,99,0,200,5.4,-0.939692641,-0.342020087
2008,9,20,13,719.6,11.6,99,0,210,8.4,-0.866025435,-0.499999946
2008,9,20,14,719.7,11.7,99,0,213,10.9,-0.838670602,-0.544638982
2008,9,20,15,719.2,11.6,99,0,218,12.7,-0.788010794,-0.615661424
2008,9,20,16,718.6,11.6,99,0,216,11.4,-0.809017032,-0.5877852
2008,9,20,17,718.7,11.7,99,0,215,11.3,-0.819152081,-0.573576384
2008,9,20,18,718.2,11.5,99,0,220,10.5,-0.766044485,-0.64278756
2008,9,20,19,717.6,11.3,99,0,221,10.9,-0.754709623,-0.656058979
2008,9,20,20,717.1,11.4,99,0,213,13.8,-0.838670602,-0.544638982
2008,9,20,21,716.8,11.7,99,0,214,14.1,-0.829037608,-0.559192851
2008,9,20,22,717.1,12,99,0,216,14.2,-0.809017032,-0.5877852
2008,9,20,23,716.3,12.1,99,0,224,15.3,-0.719339847,-0.694658322
2008,9,21,0,717.3,12.4,99,0,221,14.3,-0.754709623,-0.656058979
2008,9,21,1,717.3,12.5,99,0,224,14.7,-0.719339847,-0.694658322
2008,9,21,2,718.3,12.4,99,0,228,13,-0.669130657,-0.74314478
2008,9,21,3,718.7,12.3,99,0,231,12.3,-0.629320444,-0.777145918
2008,9,21,4,718.9,12.3,99,0,228,11.8,-0.669130657,-0.74314478
2008,9,21,5,719.4,12.5,99,1.2,229,8.6,-0.65605908,-0.754709535
2008,9,21,6,719.6,12.6,99,2.9,244,4.6,-0.438371212,-0.898794014
2008,9,21,7,719.9,9.9,99,1.7,63,4.4,0.453990516,0.891006516
2008,9,21,8,719.9,9.7,99,1,19,8.6,0.945518577,0.325568149
2008,9,21,9,720.7,9.1,99,0.7,51,5.4,0.629320403,0.777145952
2008,9,21,10,720.9,9,99,0.4,10,7.4,0.984807754,0.173648175
2008,9,21,11,721.4,9.1,99,0.1,4,9.5,0.99756405,0.069756473
2008,9,21,12,721.7,8.9,99,0.1,15,10.8,0.965925827,0.258819041
2008,9,21,13,722,8.9,99,0.1,5,12.4,0.996194698,0.087155741
2008,9,21,14,722.6,9,99,0,11,11.8,0.981627184,0.190808992
2008,9,21,15,722.7,8.1,99,0.1,22,10.3,0.927183857,0.374606587
2008,9,21,16,722.6,8.5,99,0.1,25,10.8,0.90630779,0.422618255
2008,9,21,17,722.5,8.2,99,0.1,31,8.9,0.857167305,0.515038067
2008,9,21,18,722.2,8.3,99,0.1,45,10.1,0.707106791,0.707106772
2008,9,21,19,722.3,8.2,99,0.1,22,8.6,0.927183857,0.374606587
2008,9,21,20,722.2,7.4,99,0.4,46,8.8,0.69465838,0.719339791
2008,9,21,21,722.6,6.8,99,0.1,47,9.1,0.68199837,0.731353692
2008,9,21,22,722.2,6.5,99,1.1,53,10.2,0.601815036,0.798635501
2008,9,21,23,722.1,6,99,0.1,58,10.9,0.529919279,0.848048087
2008,9,22,0,722.3,6.7,99,0.1,70,6.9,0.342020163,0.939692614
2008,9,22,1,722.7,6.7,99,0,102,3,-0.207911661,0.978147607
2008,9,22,2,722.9,6.9,99,0,76,6.4,0.241921918,0.970295721
2008,9,22,3,723,7,99,0,84,5.4,0.104528488,0.994521893
2008,9,22,4,722.8,7,99,0,89,4.7,0.017452433,0.999847695
2008,9,22,5,722.6,7.3,99,0,77,4.9,0.224951077,0.97437006
2008,9,22,6,722.3,7.4,99,0,89,3.6,0.017452433,0.999847695
2008,9,22,7,722,7.7,99,0.4,62,5.6,0.469471579,0.882947584
2008,9,22,8,722.2,7.2,99,1.7,43,7.2,0.73135371,0.681998351
2008,9,22,9,722.7,7.1,99,1,42,9.1,0.743144834,0.669130597
2008,9,22,10,723.1,6.8,99,0.3,47,9,0.68199837,0.731353692
2008,9,22,11,723.4,6.7,99,0.6,42,9.1,0.743144834,0.669130597
2008,9,22,12,723.7,6.6,99,0.6,51,9.5,0.629320403,0.777145952
2008,9,22,13,724.3,6.3,99,0.3,48,9.1,0.669130617,0.743144816
2008,9,22,14,724.6,5.9,99,0.6,55,7,0.57357645,0.819152035
2008,9,22,15,724.7,5.9,99,0.4,55,6.5,0.57357645,0.819152035
2008,9,22,16,724.4,5.6,99,0.1,56,6.3,0.559192917,0.829037563
2008,9,22,17,724.4,5.6,99,0.1,64,5.4,0.438371164,0.898794038
2008,9,22,18,724.2,6.8,99,0.1,100,2.7,-0.173648148,0.984807758
2008,9,22,19,723.9,8.8,99,0,134,5.8,-0.694658342,0.719339828
2008,9,22,20,723.8,9.9,99,0,163,3.8,-0.956304742,0.292371751
2008,9,22,21,723.3,10.4,99,0,127,9.1,-0.601814993,0.798635533
2008,9,22,22,723.5,9.7,99,1.2,146,8.2,-0.829037548,0.55919294
2008,9,22,23,723.4,10.5,99,0.1,148,9.4,-0.848048073,0.529919302
2008,9,23,0,723.4,10.5,99,0,168,8.2,-0.97814759,0.20791174
2008,9,23,1,723.6,10.1,99,0.5,169,6.2,-0.981627174,0.190809045
2008,9,23,2,723.7,10.6,99,0.2,180,8.9,-1,5.35898E-08
2008,9,23,3,723.5,10.7,99,0,187,9.5,-0.992546158,-0.121869288
2008,9,23,4,723.4,10.5,99,0.1,174,6.8,-0.99452189,0.104528515
2008,9,23,5,721.4,10.9,99,0.1,138,11.4,-0.743144798,0.669130637
2008,9,23,6,721.7,10.7,99,0,181,3.6,-0.999847696,-0.017452353
2008,9,23,7,721.3,10.7,99,0,215,8.5,-0.819152081,-0.573576384
2008,9,23,8,721.3,10.5,99,0,209,9,-0.874619737,-0.484809566
2008,9,23,9,721.7,10.8,99,0,201,5.4,-0.933580448,-0.358367894
2008,9,23,10,721.8,10.8,99,0,195,4.6,-0.965925841,-0.258818989
2008,9,23,11,721.8,11.3,99,0,183,5.1,-0.998629538,-0.052335902
2008,9,23,12,722.2,11.5,99,0.2,184,5.8,-0.997564054,-0.069756419
2008,9,23,13,722.6,11.5,99,0.4,191,4.9,-0.981627194,-0.19080894
2008,9,23,14,723,11.5,99,0.1,183,5,-0.998629538,-0.052335902
2008,9,23,15,723.1,12,99,0,205,5.2,-0.906307813,-0.422618206
2008,9,23,16,722.6,12.1,99,0,210,7.3,-0.866025435,-0.499999946
2008,9,23,17,722.2,12,99,0.2,207,8,-0.891006552,-0.453990445
2008,9,23,18,721.8,11.9,99,0,209,6.9,-0.874619737,-0.484809566
2008,9,23,19,721.6,11.9,99,0.4,215,7.1,-0.819152081,-0.573576384
2008,9,23,20,721.8,10,99,5.3,244,4.5,-0.438371212,-0.898794014
2008,9,23,21,721.9,9.8,99,3.1,212,4.9,-0.84804813,-0.529919211
2008,9,23,22,722.2,9.4,99,1.4,272,0.6,0.034899416,-0.99939083
2008,9,23,23,722.8,10,99,3,193,2.5,-0.974370078,-0.224950998
2008,9,24,0,723.1,10.4,99,8.1,220,4.7,-0.766044485,-0.64278756
2008,9,24,1,723.5,10,99,2.7,216,2.7,-0.809017032,-0.5877852
2008,9,24,2,723.9,10.2,99,0.7,204,1.5,-0.913545482,-0.406736588
2008,9,24,3,724.2,9,99,1,111,1.5,-0.358367919,0.933580438
2008,9,24,4,724,7.7,99,0.1,89,2.6,0.017452433,0.999847695
2008,9,24,5,723.6,8.1,99,0.1,96,2.3,-0.104528435,0.994521898
2008,9,24,6,723.2,7,99,0,89,2.7,0.017452433,0.999847695
2008,9,24,7,723.1,6.5,99,0.2,61,4.1,0.484809636,0.874619698
2008,9,24,8,723,6.3,99,0.4,42,5.5,0.743144834,0.669130597
2008,9,24,9,723,6.3,99,0.7,42,5.2,0.743144834,0.669130597
2008,9,24,10,723.3,6.4,99,0.3,41,5.6,0.754709588,0.65605902
2008,9,24,11,723.4,6.2,99,0.3,38,7.2,0.788010761,0.615661466
2008,9,24,12,723.9,5.6,99,0.7,39,8,0.777145969,0.629320382
2008,9,24,13,724.5,5.5,99,1,40,7.4,0.766044451,0.642787601
2008,9,24,14,724.9,5.5,99,1.5,44,7.2,0.719339809,0.694658361
2008,9,24,15,724.9,5.3,99,0.8,40,6.9,0.766044451,0.642787601
2008,9,24,16,724.8,5.3,99,0.6,41,7.4,0.754709588,0.65605902
2008,9,24,17,724.6,5.2,99,0.7,36,8.4,0.809017001,0.587785244
2008,9,24,18,724.4,5.2,99,0.8,37,9.9,0.798635517,0.601815014
2008,9,24,19,724.2,4.6,99,0.5,37,9.5,0.798635517,0.601815014
2008,9,24,20,724,3.7,99,0.4,40,9.3,0.766044451,0.642787601
2008,9,24,21,724.2,3.6,99,0.5,30,10.1,0.866025408,0.499999992
2008,9,24,22,724,3.6,99,0.5,36,11.1,0.809017001,0.587785244
2008,9,24,23,724.2,3.7,99,1.1,37,10.9,0.798635517,0.601815014
2008,9,25,0,724.8,3.7,99,1.1,46,9.9,0.69465838,0.719339791
2008,9,25,1,725.1,3.9,99,0.6,47,10.2,0.68199837,0.731353692
2008,9,25,2,725.6,4,99,1,32,9.2,0.848048101,0.529919256
2008,9,25,3,725.8,4.2,99,1.5,34,8.2,0.829037578,0.559192895
2008,9,25,4,725.7,4.4,99,2.2,38,10.2,0.788010761,0.615661466
2008,9,25,5,725.2,4.5,99,2.6,42,10,0.743144834,0.669130597
2008,9,25,6,725,4.3,99,2.4,51,11.1,0.629320403,0.777145952
2008,9,25,7,724.6,3.6,99,1.8,49,11.4,0.65605904,0.754709571
2008,9,25,8,724.5,2.8,99,1.5,54,11.5,0.587785265,0.809016985
2008,9,25,9,724.5,2.7,99,0.6,56,13.3,0.559192917,0.829037563
2008,9,25,10,725,2.1,99,1.3,53,11.7,0.601815036,0.798635501
2008,9,25,11,725.3,1.9,99,1.2,58,11.1,0.529919279,0.848048087
2008,9,25,12,725.8,1.9,99,1,52,12.3,0.615661488,0.788010744
2008,9,25,13,726.4,0.9,99,1.1,52,11.7,0.615661488,0.788010744
2008,9,25,14,726.8,0.7,99,0.9,51,10.3,0.629320403,0.777145952
2008,9,25,15,726.8,0.6,99,0.5,52,10.9,0.615661488,0.788010744
2008,9,25,16,726.7,0.8,99,0.3,54,10.7,0.587785265,0.809016985
2008,9,25,17,726.6,0.7,89,0.7,52,9.7,0.615661488,0.788010744
2008,9,25,18,726.1,0.5,90,0.5,51,10.4,0.629320403,0.777145952
2008,9,25,19,725.9,0.3,92,0.3,56,8.8,0.559192917,0.829037563
2008,9,25,20,725.5,0.2,97,0.3,59,9.1,0.51503809,0.857167292
2008,9,25,21,725.3,-0.3,98,0.1,62,8.5,0.469471579,0.882947584
2008,9,25,22,725.3,-0.5,98,0.2,65,7.9,0.422618279,0.906307779
2008,9,25,23,725.2,-1,98,0.1,0,0,1,0
2008,9,26,0,725.5,-1.1,98,0,73,0.6,0.292371726,0.95630475
2008,9,26,1,725.4,-0.7,99,0,87,5.7,0.052335982,0.998629533
2008,9,26,2,725.2,-0.3,94,0,110,7.9,-0.342020113,0.939692632
2008,9,26,3,725,-0.1,98,1,116,10.1,-0.438371116,0.898794061
